5700118|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_118.html|2600|RUR|139|https://russian-knife.ru/netcat_files/139/174/112.JPG|Нож складной Варяг-2 (сталь 95Х18)|
5700119|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_119.html|2700|RUR|139|https://russian-knife.ru/netcat_files/139/174/111.JPG|Нож складной Филейный-С (сталь 95X18)|
5700120|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_120.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/1116.JPG|Нож складной Кайрос (сталь 95Х18)|
5700348|true|https://russian-knife.ru/Netshop/catalogue/accessuar/accessuar_348.html|1080|RUR|140|https://russian-knife.ru/netcat_files/140/175/brusok_0.jpg|Алмазный брусок доводочный 120*35мм, 100/80-50/40, 25%|
5700350|true|https://russian-knife.ru/Netshop/catalogue/accessuar/accessuar_350.html|1650|RUR|140|https://russian-knife.ru/netcat_files/140/175/Brusok2_2.jpg|Алмазный брусок доводочный 200*35мм, очень мелкий, 3/2-1/0, 25%|
5700352|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_352.html|4200|RUR|102|https://russian-knife.ru/netcat_files/102/135/ertil_2a.JPG|Нож складной Эртиль-2 (дамасская сталь)|
5700353|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_353.html|4200|RUR|102|https://russian-knife.ru/netcat_files/102/135/kayros_a.JPG|Нож складной Кайрос (дамасская сталь), орех|
5700130|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_130.html|3300|RUR|103|https://russian-knife.ru/netcat_files/103/136/158.JPG|Нож Гефест (дамасская сталь), венге|
5700137|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_137.html|2800|RUR|138|https://russian-knife.ru/netcat_files/138/173/141.JPG|Нож Бобр (сталь 95Х18), венге|
5700140|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_140.html|2700|RUR|138|https://russian-knife.ru/netcat_files/138/173/142.JPG|Нож Комар (сталь 95Х18), венге|
5700379|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_379.html|3100|RUR|103|https://russian-knife.ru/netcat_files/199.JPG|Нож Медведь (дамасская сталь), береста|
5702905|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_2905.html|4200|RUR|102|https://russian-knife.ru/netcat_files/102/135/2611.JPG|Нож складной Половец (дамасская сталь)|
5702907|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_2907.html|4400|RUR|102|https://russian-knife.ru/netcat_files/102/135/2613.JPG|Нож складной Половец (дамасская сталь)|
5702909|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_2909.html|4150|RUR|102|https://russian-knife.ru/netcat_files/102/135/2765.JPG|Нож складной Тарантул (дамасская сталь)|
5702910|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_2910.html|3200|RUR|139|https://russian-knife.ru/netcat_files/139/174/2766.jpg|.Нож складной Сыч (сталь 95Х18) с открывашкой|
5700172|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_172.html|4300|RUR|102|https://russian-knife.ru/netcat_files/102/135/252c_0.jpg|Нож складной Эртиль (дамасская сталь)|
5700173|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_173.html|4000|RUR|102|https://russian-knife.ru/netcat_files/102/135/241c.jpg|Нож складной Ястреб (дамасская сталь), орех|
5700174|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_174.html|4800|RUR|102|https://russian-knife.ru/netcat_files/102/135/261c_0.jpg|Нож складной Ястреб-2, береста (дамасская сталь)|
5700175|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_175.html|4200|RUR|102|https://russian-knife.ru/netcat_files/102/135/242c_0.jpg|Нож складной Валдай (дамасская сталь)|
5700177|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_177.html|4150|RUR|102|https://russian-knife.ru/netcat_files/102/135/250c_0.jpg|Нож складной Страж (дамасская сталь)|
5700178|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_178.html|4300|RUR|102|https://russian-knife.ru/netcat_files/102/135/DSC01955.JPG|Нож складной Скиф (дамасская сталь), орех|
5700180|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_180.html|2400|RUR|139|https://russian-knife.ru/netcat_files/139/174/225a_0.jpg|Нож складной Юнга (сталь 95Х18)|
5700181|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_181.html|2600|RUR|139|https://russian-knife.ru/netcat_files/139/174/227a_0.jpg|Нож складной Чирок (сталь 95Х18)|
5700190|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_190.html|2700|RUR|139|https://russian-knife.ru/netcat_files/139/174/237a_0.jpg|Нож складной Лесничий (сталь 95Х18)|
5700191|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_191.html|2600|RUR|139|https://russian-knife.ru/netcat_files/139/174/249a_0.jpg|Нож складной Сормовский (сталь 95Х18)|
5700193|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_193.html|4300|RUR|102|https://russian-knife.ru/netcat_files/102/135/256c_0.jpg|Нож складной Ирбис (дамасская сталь)|
5704402|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_4402.html|3300|RUR|138|https://russian-knife.ru/netcat_files/138/173/4143.JPG|Нож Мичман (сталь 95Х18), орех|
